chrom	start	end	weight	E1	E2	E3
chrX	0	50000				
chrX	50000	100000				
chrX	100000	150000				
chrX	150000	200000				
chrX	200000	250000				
chrX	250000	300000				
chrX	300000	350000				
chrX	350000	400000				
chrX	400000	450000				
chrX	450000	500000				
chrX	500000	550000				
chrX	550000	600000				
chrX	600000	650000				
chrX	650000	700000				
chrX	700000	750000				
chrX	750000	800000				
chrX	800000	850000				
chrX	850000	900000				
chrX	900000	950000				
chrX	950000	1000000				
chrX	1000000	1050000				
chrX	1050000	1100000				
chrX	1100000	1150000				
chrX	1150000	1200000				
chrX	1200000	1250000				
chrX	1250000	1300000				
chrX	1300000	1350000				
chrX	1350000	1400000				
chrX	1400000	1450000				
chrX	1450000	1500000				
chrX	1500000	1550000				
chrX	1550000	1600000				
chrX	1600000	1650000				
chrX	1650000	1700000				
chrX	1700000	1750000				
chrX	1750000	1800000				
chrX	1800000	1850000				
chrX	1850000	1900000				
chrX	1900000	1950000				
chrX	1950000	2000000				
chrX	2000000	2050000				
chrX	2050000	2100000				
chrX	2100000	2150000				
chrX	2150000	2200000				
chrX	2200000	2250000				
chrX	2250000	2300000				
chrX	2300000	2350000				
chrX	2350000	2400000				
chrX	2400000	2450000	0.010085851235017308	0.12619796440932166	-0.15429785789340644	0.5318032193328295
chrX	2450000	2500000	0.010377698781592637	-0.04022554382863483	-0.4625656181719611	0.6469820524089996
chrX	2500000	2550000	0.009498286913094818	0.130099598369103	-0.15647686256705876	0.5149714145142447
chrX	2550000	2600000	0.009221264730563785	0.028400041442949463	0.0027640055473820957	0.48964294408806985
chrX	2600000	2650000	0.009133156713450689	-0.05390268959281393	-0.1421850364062071	0.4966781089309542
chrX	2650000	2700000	0.009124501031811635	-0.17209812036657193	-0.1032868854766058	0.392715844510783
chrX	2700000	2750000	0.010733546476600178	-0.1042478054131035	-0.3144418673523309	0.42497522981531716
chrX	2750000	2800000	0.010653830146362078	-0.16345196690656608	-0.1214970073066743	0.45252630901996743
chrX	2800000	2850000	0.010273442774237133	-0.12526559378561938	-0.18857152923021397	0.35526155336539983
chrX	2850000	2900000	0.011230747908730253	-0.1802601957094356	-0.12408239485087784	0.3846775734985461
chrX	2900000	2950000	0.01252565692345062	-0.0815063698467457	-0.24980103698158546	0.5511935976609235
chrX	2950000	3000000	0.010422068602536257	0.04213427600573452	-0.04905960284831838	0.5074441899514176
chrX	3000000	3050000	0.00912649460772271	-2.8155984379043275e-05	-0.07699260222629524	0.49161026940822733
chrX	3050000	3100000	0.01187199050216252	0.05317233914902622	0.002483287520563999	0.4846628181608041
chrX	3100000	3150000	0.011090042984307462	-0.08595665315642455	-0.06398810148748657	0.3230482592714921
chrX	3150000	3200000	0.009780855434329275	-0.07387181804273495	0.008690319282466153	0.23941659336085858
chrX	3200000	3250000	0.011529145484701587	-0.007939927838647547	0.13631690582059136	0.32511508738019324
chrX	3250000	3300000	0.011834350427350194	0.128788766376901	-0.08681119002473013	0.27579445117648493
chrX	3300000	3350000	0.009184131785393212	0.23968082183035935	-0.09898712208667496	0.39409471706775523
chrX	3350000	3400000	0.009757439672897815	0.07014037784437088	-0.14826106976299283	0.4672586643554305
chrX	3400000	3450000	0.009536174067848202	0.21015840217114135	-0.0467973163612959	0.3959550319140297
chrX	3450000	3500000	0.01101131079226546	-0.00029350173483187996	0.04256543759676182	0.4170545438677462
chrX	3500000	3550000	0.009136079099317074	-0.44447570829538025	-0.17564575273520425	0.6248571614251093
chrX	3550000	3600000	0.00953768498491491	-0.49236831577239776	-0.27199998094072986	0.4877164167351131
chrX	3600000	3650000	0.010139342357378688	-0.6408166099575221	-0.24740759303946092	0.7520545600372276
chrX	3650000	3700000	0.00922750929407245	-0.7306868950173115	-0.29692891933333193	0.6761901670107848
chrX	3700000	3750000	0.009088556875024021	-0.6401803732211815	-0.3042339668544673	0.5539889189453792
chrX	3750000	3800000	0.009346942181403176	-0.7507518572000382	-0.2409918045101417	0.7398559115157292
chrX	3800000	3850000	0.009462680409871303	-0.770940699798238	-0.33198123425061327	0.7323659556383941
chrX	3850000	3900000	0.009644583479898435	-0.8182638817756703	-0.2542850356745131	0.767751914891805
chrX	3900000	3950000	0.009773212570519696	-0.8313700487768174	-0.15236404486713637	0.6546642565725481
chrX	3950000	4000000	0.009763203562626463	-0.787048168886326	-0.18683294020019595	0.7380531468813857
chrX	4000000	4050000	0.008478449707610077	-0.7478536498190345	-0.11736045677112099	0.6961297064759314
chrX	4050000	4100000	0.009005179173684257	-0.8311668712527935	-0.11576604112802409	0.6644211672017919
chrX	4100000	4150000	0.010065123008796724	-0.886103484124428	-0.004572648115924472	0.8540685448851736
chrX	4150000	4200000	0.010111334571477764	-0.8400953995907371	-0.078950196231324	0.8457358712335422
chrX	4200000	4250000	0.008889881047617015	-0.8441850850506629	-0.20506463204485073	0.7733483288099751
chrX	4250000	4300000	0.009994519638988458	-0.7634421983505454	-0.1733172301163217	0.7655239127248328
chrX	4300000	4350000	0.010342044958414533	-0.7721487200017089	-0.29504534035771685	0.8284998441761026
chrX	4350000	4400000	0.009825617794992962	-0.8699638284160189	-0.19762045524386745	0.7059020545338868
chrX	4400000	4450000	0.009712138161859365	-0.7654997008162651	-0.16687892576354516	0.6321765757393973
chrX	4450000	4500000	0.00885747615382668	-0.7680726809074865	-0.22605863663529593	0.6988258535009337
