chrom	start	end	weight	E1	E2	E3
chrX	0	10000				
chrX	10000	20000				
chrX	20000	30000				
chrX	30000	40000				
chrX	40000	50000				
chrX	50000	60000				
chrX	60000	70000				
chrX	70000	80000				
chrX	80000	90000				
chrX	90000	100000				
chrX	100000	110000				
chrX	110000	120000				
chrX	120000	130000				
chrX	130000	140000				
chrX	140000	150000				
chrX	150000	160000				
chrX	160000	170000				
chrX	170000	180000				
chrX	180000	190000				
chrX	190000	200000				
chrX	200000	210000				
chrX	210000	220000				
chrX	220000	230000				
chrX	230000	240000				
chrX	240000	250000				
chrX	250000	260000				
chrX	260000	270000				
chrX	270000	280000				
chrX	280000	290000				
chrX	290000	300000				
chrX	300000	310000	0.04260413482550786	-0.04518430154737579	-0.3474769135819883	0.02130706445680165
chrX	310000	320000				
chrX	320000	330000				
chrX	330000	340000				
chrX	340000	350000				
chrX	350000	360000				
chrX	360000	370000				
chrX	370000	380000				
chrX	380000	390000				
chrX	390000	400000				
chrX	400000	410000				
chrX	410000	420000				
chrX	420000	430000				
chrX	430000	440000				
chrX	440000	450000				
chrX	450000	460000				
chrX	460000	470000				
chrX	470000	480000				
chrX	480000	490000				
chrX	490000	500000				
chrX	500000	510000				
chrX	510000	520000				
chrX	520000	530000				
chrX	530000	540000				
chrX	540000	550000				
chrX	550000	560000				
chrX	560000	570000				
chrX	570000	580000				
chrX	580000	590000				
chrX	590000	600000				
chrX	600000	610000				
chrX	610000	620000				
chrX	620000	630000				
chrX	630000	640000				
chrX	640000	650000				
chrX	650000	660000				
chrX	660000	670000				
chrX	670000	680000				
chrX	680000	690000				
chrX	690000	700000				
chrX	700000	710000				
chrX	710000	720000				
chrX	720000	730000				
chrX	730000	740000				
chrX	740000	750000				
chrX	750000	760000				
chrX	760000	770000				
chrX	770000	780000				
chrX	780000	790000				
chrX	790000	800000				
chrX	800000	810000				
chrX	810000	820000				
chrX	820000	830000				
chrX	830000	840000				
chrX	840000	850000				
chrX	850000	860000				
chrX	860000	870000				
chrX	870000	880000				
chrX	880000	890000				
chrX	890000	900000				
chrX	900000	910000				
chrX	910000	920000				
chrX	920000	930000				
chrX	930000	940000				
chrX	940000	950000				
chrX	950000	960000				
chrX	960000	970000				
chrX	970000	980000				
chrX	980000	990000				
chrX	990000	1000000				
chrX	1000000	1010000				
chrX	1010000	1020000				
chrX	1020000	1030000				
chrX	1030000	1040000				
chrX	1040000	1050000				
chrX	1050000	1060000				
chrX	1060000	1070000				
chrX	1070000	1080000				
chrX	1080000	1090000				
chrX	1090000	1100000				
chrX	1100000	1110000				
chrX	1110000	1120000				
chrX	1120000	1130000				
chrX	1130000	1140000				
chrX	1140000	1150000				
chrX	1150000	1160000				
chrX	1160000	1170000				
chrX	1170000	1180000				
chrX	1180000	1190000				
chrX	1190000	1200000				
chrX	1200000	1210000				
chrX	1210000	1220000				
chrX	1220000	1230000				
chrX	1230000	1240000				
chrX	1240000	1250000				
chrX	1250000	1260000				
chrX	1260000	1270000				
chrX	1270000	1280000				
chrX	1280000	1290000				
chrX	1290000	1300000				
chrX	1300000	1310000				
chrX	1310000	1320000				
chrX	1320000	1330000				
chrX	1330000	1340000				
chrX	1340000	1350000				
chrX	1350000	1360000				
chrX	1360000	1370000				
chrX	1370000	1380000				
chrX	1380000	1390000				
chrX	1390000	1400000				
chrX	1400000	1410000				
chrX	1410000	1420000				
chrX	1420000	1430000				
chrX	1430000	1440000				
chrX	1440000	1450000				
chrX	1450000	1460000				
chrX	1460000	1470000				
chrX	1470000	1480000				
chrX	1480000	1490000				
chrX	1490000	1500000				
chrX	1500000	1510000				
chrX	1510000	1520000				
chrX	1520000	1530000				
chrX	1530000	1540000				
chrX	1540000	1550000				
chrX	1550000	1560000				
chrX	1560000	1570000				
chrX	1570000	1580000				
chrX	1580000	1590000				
chrX	1590000	1600000				
chrX	1600000	1610000				
chrX	1610000	1620000				
chrX	1620000	1630000				
chrX	1630000	1640000				
chrX	1640000	1650000				
chrX	1650000	1660000				
chrX	1660000	1670000				
chrX	1670000	1680000				
chrX	1680000	1690000				
chrX	1690000	1700000				
chrX	1700000	1710000				
chrX	1710000	1720000				
chrX	1720000	1730000				
chrX	1730000	1740000				
chrX	1740000	1750000				
chrX	1750000	1760000				
chrX	1760000	1770000				
chrX	1770000	1780000				
chrX	1780000	1790000				
chrX	1790000	1800000				
chrX	1800000	1810000				
chrX	1810000	1820000				
chrX	1820000	1830000				
chrX	1830000	1840000				
chrX	1840000	1850000				
chrX	1850000	1860000				
chrX	1860000	1870000				
chrX	1870000	1880000				
chrX	1880000	1890000				
chrX	1890000	1900000				
chrX	1900000	1910000				
chrX	1910000	1920000				
chrX	1920000	1930000				
chrX	1930000	1940000				
chrX	1940000	1950000				
chrX	1950000	1960000				
chrX	1960000	1970000				
chrX	1970000	1980000				
chrX	1980000	1990000				
chrX	1990000	2000000				
chrX	2000000	2010000				
chrX	2010000	2020000				
chrX	2020000	2030000				
chrX	2030000	2040000				
chrX	2040000	2050000				
chrX	2050000	2060000				
chrX	2060000	2070000				
chrX	2070000	2080000				
chrX	2080000	2090000				
chrX	2090000	2100000				
chrX	2100000	2110000				
chrX	2110000	2120000				
chrX	2120000	2130000				
chrX	2130000	2140000				
chrX	2140000	2150000				
chrX	2150000	2160000				
chrX	2160000	2170000				
chrX	2170000	2180000				
chrX	2180000	2190000				
chrX	2190000	2200000				
chrX	2200000	2210000				
chrX	2210000	2220000				
chrX	2220000	2230000				
chrX	2230000	2240000				
chrX	2240000	2250000				
chrX	2250000	2260000				
chrX	2260000	2270000				
chrX	2270000	2280000				
chrX	2280000	2290000				
chrX	2290000	2300000				
chrX	2300000	2310000				
chrX	2310000	2320000				
chrX	2320000	2330000				
chrX	2330000	2340000				
chrX	2340000	2350000				
chrX	2350000	2360000				
chrX	2360000	2370000				
chrX	2370000	2380000				
chrX	2380000	2390000	0.023683620584892626	1.0872729677665378	-1.3581745431068615	-2.143970698591684
chrX	2390000	2400000	0.02908864763527064	1.198014279083451	-1.4589693141493991	-2.0107724796525295
chrX	2400000	2410000	0.029430970208702344	1.3151196817899011	-1.4946199964789226	-2.309794119609095
chrX	2410000	2420000	0.0219680293459601	1.312932443552674	-1.2716941457547217	-2.2346906819902617
chrX	2420000	2430000	0.029592025587912955	1.0130244553044898	-1.6117332519764074	-1.613478337665849
chrX	2430000	2440000	0.02281384037098064	1.093834677515706	-1.2104168105779733	-2.0213893786806367
chrX	2440000	2450000	0.024189786094173164	0.8328179703916581	-1.4210756595501344	-1.9362909153081869
chrX	2450000	2460000	0.030720228419551597	0.8871009935215883	-1.1986010377874912	-1.3841756085615426
chrX	2460000	2470000	0.02178116711321891	0.9446112848551403	-1.247830152549666	-2.343273893650579
chrX	2470000	2480000	0.02067830642295928	0.7719460437473873	-0.9993831006262073	-1.497030815641185
chrX	2480000	2490000	0.019025107337710245	0.9436103036917921	-1.3056619309149295	-1.4156172826751445
chrX	2490000	2500000	0.02311490592452682	0.8025766824255786	-1.2610599169076455	-1.4427093033376186
chrX	2500000	2510000	0.026881064013157263	1.1178186174115108	-1.2772036412044285	-1.6051177418902995
chrX	2510000	2520000	0.02008323449969538	0.9058764243075349	-1.2319568686346294	-1.32984194470643
chrX	2520000	2530000	0.017651128747872728	1.1161306696882325	-1.0308243492331102	-1.6598840394289254
chrX	2530000	2540000	0.020743800388608888	1.1600279370674855	-1.0493532632439984	-1.427255645472813
chrX	2540000	2550000	0.021004697804306298	1.0347760197881593	-1.4708055287285855	-1.6354676763457683
chrX	2550000	2560000	0.017307966754510493	1.1019840082010464	-1.3946876715129914	-1.641007692594304
chrX	2560000	2570000	0.014427397217318895	0.9560923701484515	-1.073470458332843	-1.2134443568639972
chrX	2570000	2580000	0.02250033654154336	0.8331289022042643	-1.3528087751192863	-0.9852397017334624
chrX	2580000	2590000	0.026030868569526234	0.8419059424976839	-0.9343009837273082	-0.8818728711074325
chrX	2590000	2600000	0.019755841451897772	0.7333037143895625	-1.3649752046060548	-1.2063310449889548
chrX	2600000	2610000	0.017250418056707188	0.9022684690421434	-1.2570739743986106	-1.6552398679693303
chrX	2610000	2620000	0.0178048762143675	0.9567431856468681	-1.1706389080730264	-1.0846019116882677
chrX	2620000	2630000	0.017410361853507365	0.669582128169189	-1.0468124777523522	-0.8651044857166932
chrX	2630000	2640000	0.022573615607097374	0.9652924493550347	-1.28909959349852	-1.0967465454761944
chrX	2640000	2650000	0.020669743123790947	0.7207117701217446	-1.097685741307045	-1.2342849175751376
chrX	2650000	2660000	0.019362974194397364	0.7029913140841084	-1.0876040319537446	-1.165488179443744
chrX	2660000	2670000	0.024288119056447975	0.9656455206391066	-1.0992238970114812	-1.1011370396933358
chrX	2670000	2680000	0.019498314976803655	0.6011364682271081	-1.0508942084470838	-0.7176387149884319
chrX	2680000	2690000	0.016661273518004005	0.8019371119430152	-1.1864707487995219	-0.9820324476590027
chrX	2690000	2700000	0.0162813989224253	0.7101674894318111	-0.7507664371026349	-1.0148528536404189
chrX	2700000	2710000	0.01916278304889015	0.7300488797595839	-0.9493033683240847	-0.8384872532627573
chrX	2710000	2720000	0.020896550741767668	0.713182535691372	-0.8666221431698364	-0.7105436789143361
chrX	2720000	2730000	0.025120219964394185	0.9105324917948018	-0.7177047221137963	-1.0527744353572202
chrX	2730000	2740000	0.02039576880886888	0.6234102430493806	-0.7008342157848927	-0.20636396237857735
chrX	2740000	2750000	0.01895700552462012	0.8089600926435931	-0.7419593133913934	-0.5353359071488959
chrX	2750000	2760000	0.02437581485302615	0.6416023666330002	-1.013195178996919	-0.8677340430062349
chrX	2760000	2770000	0.0207436422896214	0.9841796657059108	-1.08706032806365	-1.0145064051083061
chrX	2770000	2780000	0.03107787445813014	1.076790544742241	-1.356721415702848	-1.3534508804966072
chrX	2780000	2790000	0.0172293693083925	0.9634111616302796	-1.080429914416232	-1.4094689607683841
chrX	2790000	2800000	0.02195185675097926	0.8554389654426479	-0.9867825588851579	-1.1158450348290436
chrX	2800000	2810000	0.01949536614280782	0.8493901911256099	-1.0308269649220083	-1.4204937207851709
chrX	2810000	2820000	0.021578422803474082	0.9957761059098514	-1.2456819560582055	-0.9388760646238562
chrX	2820000	2830000	0.018584706584323995	1.079083795023446	-1.020036063507596	-1.1546671004272406
chrX	2830000	2840000	0.016301107938856876	1.1984208188087604	-1.1812358077714449	-1.5126534927751267
chrX	2840000	2850000	0.029067950515882703	0.9449003932373833	-1.4288358892754989	-1.179818071638082
chrX	2850000	2860000	0.02118752986957251	1.1250868370123521	-0.8903522413471693	-1.3943720962065744
chrX	2860000	2870000	0.02951631811445801	1.070068288597112	-1.0636992452169847	-1.1241201112655284
chrX	2870000	2880000	0.024385956849350562	1.2122955516842489	-0.6005356212436187	-1.0198954547905092
chrX	2880000	2890000	0.018390885380312878	1.0879412006274067	-1.0452751741968638	-0.8369405846750796
chrX	2890000	2900000	0.020540841777736647	1.2932687674095673	-0.947758692546287	-1.086534823672864
chrX	2900000	2910000	0.027302872238924487	0.8099425647520826	-0.9129802607622042	-0.9673212463070638
chrX	2910000	2920000	0.018904794266401796	1.1692802777492708	-1.1153138968641687	-1.2914162206923647
chrX	2920000	2930000	0.033873531327614274	0.7642851233349999	-1.1998227084376754	-0.7178319829445509
chrX	2930000	2940000				
chrX	2940000	2950000	0.020159766389106337	1.0722779228814676	-0.8519493888508874	-0.900712363084631
chrX	2950000	2960000	0.021304806469295803	0.9903989631513498	-0.5296709852037664	-0.7687915136173067
chrX	2960000	2970000	0.02155354607337287	0.7376432118181736	-0.8750563593547098	-0.7673525551093979
chrX	2970000	2980000	0.02365406015417226	0.9935654771616924	-1.292875670392619	-1.2805361933251618
chrX	2980000	2990000	0.01863263220804159	0.7328751835060784	-0.78416508152061	-0.9064875630845909
chrX	2990000	3000000	0.023472179771279467	0.738638686327244	-1.1174792630446886	-0.6341603123297054
chrX	3000000	3010000	0.017128683712235457	0.8665579929743652	-0.9537336215040475	-1.1374894748649205
chrX	3010000	3020000	0.017350310377867637	0.9722127467139567	-0.8369843312780485	-1.448511025357411
chrX	3020000	3030000	0.01695883668801291	1.101235206686761	-1.1389849613771428	-1.4097653854451841
chrX	3030000	3040000	0.022176198440395343	0.9683641994539696	-0.9135145260093673	-1.4611987940012963
chrX	3040000	3050000	0.017306084977565892	1.0273886445148641	-1.0473227954934938	-0.785478243849064
chrX	3050000	3060000	0.035611438409455326	0.888142794856853	-1.12674026485715	-0.9466980005471031
chrX	3060000	3070000	0.032879896393352724	0.6710227169915547	-0.9153339211417949	-1.1125696832095464
chrX	3070000	3080000	0.018494363579547948	0.8831441512269319	-0.9641556154962831	-0.9438195564273638
chrX	3080000	3090000	0.02647028381934457	0.7682785568520875	-0.7308604568474907	-0.5253903204853904
chrX	3090000	3100000	0.022862063380787577	0.8700918318490842	-1.1435824379436998	-1.3654262951687495
chrX	3100000	3110000	0.052786184088873575	0.7335230968689618	-0.8067073101353214	-0.3869114905301721
chrX	3110000	3120000	0.017094314246052636	0.8129147734396648	-1.0734626098855524	-1.3547676171957133
chrX	3120000	3130000	0.016770815901458364	0.9610011712180977	-0.7816581802563555	-0.6983923756184194
chrX	3130000	3140000	0.021840384889007552	1.1233386032404467	-0.9371421403228736	-1.0980737131307434
chrX	3140000	3150000	0.021393013454373937	0.9167404320089596	-0.7009762223152143	-1.07419322909839
chrX	3150000	3160000	0.018447704963873057	1.0161029056600719	-0.9256821884658437	-0.813817014947427
chrX	3160000	3170000	0.019114221224838964	0.9222833129377854	-0.7783952891432803	-0.539739142731554
chrX	3170000	3180000	0.020029664375638755	0.8300197233744949	-0.8764267012859566	-0.7397261786635597
chrX	3180000	3190000	0.030827278480411793	0.7928058569542342	-1.0248445350104618	-0.9026358678174446
chrX	3190000	3200000	0.020108344484037408	0.9641974797976582	-1.0157734568202281	-0.8184661813210243
chrX	3200000	3210000	0.017974047544940825	1.0606329684084836	-0.8019746154433085	-1.247268827894211
chrX	3210000	3220000	0.025881521651701607	0.8647833202314843	-1.1276666277937046	-0.6953191505650739
chrX	3220000	3230000	0.021726587888574195	0.9057878096593233	-1.2180785810694807	-1.326006102761427
chrX	3230000	3240000	0.054812244434245164	0.6693857768233529	-0.8999575694548324	-0.4152668590498557
