chrom	start	end	weight	E1
chrX	0	10000		
chrX	10000	20000		
chrX	20000	30000		
chrX	30000	40000		
chrX	40000	50000		
chrX	50000	60000		
chrX	60000	70000		
chrX	70000	80000		
chrX	80000	90000		
chrX	90000	100000		
chrX	100000	110000		
chrX	110000	120000		
chrX	120000	130000		
chrX	130000	140000		
chrX	140000	150000		
chrX	150000	160000		
chrX	160000	170000		
chrX	170000	180000		
chrX	180000	190000		
chrX	190000	200000		
chrX	200000	210000		
chrX	210000	220000		
chrX	220000	230000		
chrX	230000	240000		
chrX	240000	250000		
chrX	250000	260000		
chrX	260000	270000		
chrX	270000	280000		
chrX	280000	290000		
chrX	290000	300000		
chrX	300000	310000	0.04477493718606784	0.47522787972648173
chrX	310000	320000		
chrX	320000	330000		
chrX	330000	340000		
chrX	340000	350000		
chrX	350000	360000		
chrX	360000	370000		
chrX	370000	380000		
chrX	380000	390000		
chrX	390000	400000		
chrX	400000	410000		
chrX	410000	420000		
chrX	420000	430000		
chrX	430000	440000		
chrX	440000	450000		
chrX	450000	460000		
chrX	460000	470000		
chrX	470000	480000		
chrX	480000	490000		
chrX	490000	500000		
chrX	500000	510000		
chrX	510000	520000		
chrX	520000	530000		
chrX	530000	540000		
chrX	540000	550000		
chrX	550000	560000		
chrX	560000	570000		
chrX	570000	580000		
chrX	580000	590000		
chrX	590000	600000		
chrX	600000	610000		
chrX	610000	620000		
chrX	620000	630000		
chrX	630000	640000		
chrX	640000	650000		
chrX	650000	660000		
chrX	660000	670000		
chrX	670000	680000		
chrX	680000	690000		
chrX	690000	700000		
chrX	700000	710000		
chrX	710000	720000		
chrX	720000	730000		
chrX	730000	740000		
chrX	740000	750000		
chrX	750000	760000		
chrX	760000	770000		
chrX	770000	780000		
chrX	780000	790000		
chrX	790000	800000		
chrX	800000	810000		
chrX	810000	820000		
chrX	820000	830000		
chrX	830000	840000		
chrX	840000	850000		
chrX	850000	860000		
chrX	860000	870000		
chrX	870000	880000		
chrX	880000	890000		
chrX	890000	900000		
chrX	900000	910000		
chrX	910000	920000		
chrX	920000	930000		
chrX	930000	940000		
chrX	940000	950000		
chrX	950000	960000		
chrX	960000	970000		
chrX	970000	980000		
chrX	980000	990000		
chrX	990000	1000000		
chrX	1000000	1010000		
chrX	1010000	1020000		
chrX	1020000	1030000		
chrX	1030000	1040000		
chrX	1040000	1050000		
chrX	1050000	1060000		
chrX	1060000	1070000		
chrX	1070000	1080000		
chrX	1080000	1090000		
chrX	1090000	1100000		
chrX	1100000	1110000		
chrX	1110000	1120000		
chrX	1120000	1130000		
chrX	1130000	1140000		
chrX	1140000	1150000		
chrX	1150000	1160000		
chrX	1160000	1170000		
chrX	1170000	1180000		
chrX	1180000	1190000		
chrX	1190000	1200000		
chrX	1200000	1210000		
chrX	1210000	1220000		
chrX	1220000	1230000		
chrX	1230000	1240000		
chrX	1240000	1250000		
chrX	1250000	1260000		
chrX	1260000	1270000		
chrX	1270000	1280000		
chrX	1280000	1290000		
chrX	1290000	1300000		
chrX	1300000	1310000		
chrX	1310000	1320000		
chrX	1320000	1330000		
chrX	1330000	1340000		
chrX	1340000	1350000		
chrX	1350000	1360000		
chrX	1360000	1370000		
chrX	1370000	1380000		
chrX	1380000	1390000		
chrX	1390000	1400000		
chrX	1400000	1410000		
chrX	1410000	1420000		
chrX	1420000	1430000		
chrX	1430000	1440000		
chrX	1440000	1450000		
chrX	1450000	1460000		
chrX	1460000	1470000		
chrX	1470000	1480000		
chrX	1480000	1490000		
chrX	1490000	1500000		
chrX	1500000	1510000		
chrX	1510000	1520000		
chrX	1520000	1530000		
chrX	1530000	1540000		
chrX	1540000	1550000		
chrX	1550000	1560000		
chrX	1560000	1570000		
chrX	1570000	1580000		
chrX	1580000	1590000		
chrX	1590000	1600000		
chrX	1600000	1610000		
chrX	1610000	1620000		
chrX	1620000	1630000		
chrX	1630000	1640000		
chrX	1640000	1650000		
chrX	1650000	1660000		
chrX	1660000	1670000		
chrX	1670000	1680000		
chrX	1680000	1690000		
chrX	1690000	1700000		
chrX	1700000	1710000		
chrX	1710000	1720000		
chrX	1720000	1730000		
chrX	1730000	1740000		
chrX	1740000	1750000		
chrX	1750000	1760000		
chrX	1760000	1770000		
chrX	1770000	1780000		
chrX	1780000	1790000		
chrX	1790000	1800000		
chrX	1800000	1810000		
chrX	1810000	1820000		
chrX	1820000	1830000		
chrX	1830000	1840000		
chrX	1840000	1850000		
chrX	1850000	1860000		
chrX	1860000	1870000		
chrX	1870000	1880000		
chrX	1880000	1890000		
chrX	1890000	1900000		
chrX	1900000	1910000		
chrX	1910000	1920000		
chrX	1920000	1930000		
chrX	1930000	1940000		
chrX	1940000	1950000		
chrX	1950000	1960000		
chrX	1960000	1970000		
chrX	1970000	1980000		
chrX	1980000	1990000		
chrX	1990000	2000000		
chrX	2000000	2010000		
chrX	2010000	2020000		
chrX	2020000	2030000		
chrX	2030000	2040000		
chrX	2040000	2050000		
chrX	2050000	2060000		
chrX	2060000	2070000		
chrX	2070000	2080000		
chrX	2080000	2090000		
chrX	2090000	2100000		
chrX	2100000	2110000		
chrX	2110000	2120000		
chrX	2120000	2130000		
chrX	2130000	2140000		
chrX	2140000	2150000		
chrX	2150000	2160000		
chrX	2160000	2170000		
chrX	2170000	2180000		
chrX	2180000	2190000		
chrX	2190000	2200000		
chrX	2200000	2210000		
chrX	2210000	2220000		
chrX	2220000	2230000		
chrX	2230000	2240000		
chrX	2240000	2250000		
chrX	2250000	2260000		
chrX	2260000	2270000		
chrX	2270000	2280000		
chrX	2280000	2290000		
chrX	2290000	2300000		
chrX	2300000	2310000		
chrX	2310000	2320000		
chrX	2320000	2330000		
chrX	2330000	2340000		
chrX	2340000	2350000		
chrX	2350000	2360000		
chrX	2360000	2370000		
chrX	2370000	2380000		
chrX	2380000	2390000	0.029599363170537615	0.543470028444505
chrX	2390000	2400000	0.036866084526400805	0.24428088639639073
chrX	2400000	2410000	0.036077488365513055	0.2354940257893754
chrX	2410000	2420000	0.029120592594687862	0.42501793912410657
chrX	2420000	2430000	0.03826874026442593	0.10908397995988676
chrX	2430000	2440000	0.030203869526245257	0.40321600573064165
chrX	2440000	2450000	0.032745322004418084	0.2111786878456291
chrX	2450000	2460000	0.03946856039192899	0.06038852727983436
chrX	2460000	2470000	0.028309316953864818	0.7585102110880627
chrX	2470000	2480000	0.02793862379777303	0.46587609772954963
chrX	2480000	2490000	0.02714135838390698	0.6264368739893923
chrX	2490000	2500000	0.03099277498106692	0.7875072968027866
chrX	2500000	2510000	0.032820968136983854	0.7096801356887419
chrX	2510000	2520000	0.026787832173924744	0.8226067945494652
chrX	2520000	2530000	0.024564940964115628	0.7280943782348349
chrX	2530000	2540000	0.029502119392950346	0.6045285664608803
chrX	2540000	2550000	0.0288736187558781	0.6516028919454505
chrX	2550000	2560000	0.02425674022145078	0.3894984221247398
chrX	2560000	2570000	0.02274580341659088	0.3080747620940614
chrX	2570000	2580000	0.03504184190795825	0.14871989164464103
chrX	2580000	2590000	0.03649605649040284	-0.1207441801744152
chrX	2590000	2600000	0.028576134155149945	-0.45185833276276993
chrX	2600000	2610000	0.025509935379086926	-0.09227691268878725
chrX	2610000	2620000	0.025198101585882572	-0.33076296926729143
chrX	2620000	2630000	0.02454485506096105	-0.22193548517060052
chrX	2630000	2640000	0.0316022295438461	-0.34386981208505324
chrX	2640000	2650000	0.030077675469986933	-0.4629152928984493
chrX	2650000	2660000	0.028102713994057338	-0.5597948142001239
chrX	2660000	2670000	0.03869955137713616	-0.6000241414715416
chrX	2670000	2680000	0.0297786713953769	-0.7056262736527698
chrX	2680000	2690000	0.02448067187897535	-0.6431237243054713
chrX	2690000	2700000	0.024904284659566026	-0.3074461317578843
chrX	2700000	2710000	0.03023567505769693	-0.7908372306172538
chrX	2710000	2720000	0.03237135859135528	-0.751137863349709
chrX	2720000	2730000	0.03545121951343427	-0.643320409232576
chrX	2730000	2740000	0.0343012297362022	-0.7166928460580474
chrX	2740000	2750000	0.03228899096345372	-0.9223937654798677
chrX	2750000	2760000	0.03355267471240329	-0.7475672177504117
chrX	2760000	2770000	0.0330957206914621	-0.735815374812701
chrX	2770000	2780000	0.04766070121216025	-0.9461372297981536
chrX	2780000	2790000	0.028240470197584865	-0.5890061125770846
chrX	2790000	2800000	0.03261703591600467	-0.5708265322526387
chrX	2800000	2810000	0.03149428313213145	-0.8642006123853526
chrX	2810000	2820000	0.03204240517926865	-0.8002078201198373
chrX	2820000	2830000	0.02882385403913942	-0.8829632844720137
chrX	2830000	2840000	0.027827354354083966	-1.0253780542608133
chrX	2840000	2850000	0.04955906385484288	-1.1446276448925325
chrX	2850000	2860000	0.0352010069329183	-0.913125982378943
chrX	2860000	2870000	0.04118945736975074	-0.9302320149737452
chrX	2870000	2880000	0.0380098195632426	-0.5493015294343168
chrX	2880000	2890000	0.031807640002899415	-0.8702983394613811
chrX	2890000	2900000	0.035220765009833975	-0.8677802752761656
chrX	2900000	2910000	0.042868279979608605	-0.5387268079189615
chrX	2910000	2920000	0.029924052257371218	-0.6927261123946924
chrX	2920000	2930000	0.051122287315727266	-0.857598453847521
chrX	2930000	2940000		
chrX	2940000	2950000	0.031221832740159047	-0.7799613852333614
chrX	2950000	2960000	0.03604206459263832	-0.6269124893805664
chrX	2960000	2970000	0.03179364947769839	-0.7941208454520666
chrX	2970000	2980000	0.03573238329758478	-0.9151926963092408
chrX	2980000	2990000	0.029927564132892825	-0.5155972927075715
chrX	2990000	3000000	0.03680167778401181	-0.7701793247014022
chrX	3000000	3010000	0.027143035315108695	-0.686758010655815
chrX	3010000	3020000	0.026849198412646595	-0.7658485116991218
chrX	3020000	3030000	0.02552236047897064	-0.9135265165556563
chrX	3030000	3040000	0.03559090860048226	-0.9816809108142897
chrX	3040000	3050000	0.03034272256043192	-1.0823309768564304
chrX	3050000	3060000	0.04856805662249132	-1.0645025538612831
chrX	3060000	3070000	0.05015411890828745	-0.81771877918023
chrX	3070000	3080000	0.03094625514809374	-0.9139746406250617
chrX	3080000	3090000	0.04328678269494837	-0.9616326190903877
chrX	3090000	3100000	0.03243102014209124	-0.40330684409053164
chrX	3100000	3110000		
chrX	3110000	3120000	0.026462726582238888	-0.5776565776735623
chrX	3120000	3130000	0.028584014767484903	-0.5625420740915125
chrX	3130000	3140000	0.04241255667795291	-0.5079777573130663
chrX	3140000	3150000	0.03445941761291983	-0.9473463232465874
chrX	3150000	3160000	0.028460680410668283	-0.4755323246712571
chrX	3160000	3170000	0.03223465133030174	-0.5154733713042863
chrX	3170000	3180000	0.030539822501931452	-0.617168509737746
chrX	3180000	3190000	0.043011061745016316	-0.5272652786104967
chrX	3190000	3200000	0.03177161701412854	-0.5084703846183134
chrX	3200000	3210000	0.027332352761234045	-0.3594692956971016
chrX	3210000	3220000	0.0380178791385073	-0.5885240842272901
chrX	3220000	3230000	0.030942449577822488	-0.3202453171459054
chrX	3230000	3240000		
chrX	3240000	3250000	0.03135982998268203	0.08224214333817167
chrX	3250000	3260000	0.03307302908238626	-0.2794754786820528
chrX	3260000	3270000	0.0502013293976233	0.010654866000074559
chrX	3270000	3280000	0.025216321870218862	0.1635688374987477
chrX	3280000	3290000	0.03504503499681487	-0.043023975600941
chrX	3290000	3300000	0.03516946031123469	0.1563179231670773
chrX	3300000	3310000	0.026568019985180137	0.3530860742461495
chrX	3310000	3320000	0.025366278985391313	0.3502584275456004
chrX	3320000	3330000	0.024105070092292426	0.1894507583158986
chrX	3330000	3340000	0.027886988792756192	0.3612928846092567
chrX	3340000	3350000	0.03016153090854392	0.26363086935423974
chrX	3350000	3360000	0.026446132476408625	0.40724645374922464
chrX	3360000	3370000	0.03196626081208278	0.044713860002421606
chrX	3370000	3380000	0.025174151291125133	0.21503823364917804
chrX	3380000	3390000	0.04183922497644356	0.019589076106968847
chrX	3390000	3400000	0.028391202933798498	0.0839274719101392
chrX	3400000	3410000	0.0353431390592457	0.33446508174473877
chrX	3410000	3420000	0.028139562399334243	0.4306000387623807
chrX	3420000	3430000	0.025473024653982938	0.5358180144680761
chrX	3430000	3440000	0.02380976431173531	0.48379511238735623
chrX	3440000	3450000	0.03167685548771253	-0.01566499459179574
chrX	3450000	3460000	0.03225420975561754	0.5406680070237293
chrX	3460000	3470000	0.03713893694644224	-0.13595692544103835
chrX	3470000	3480000	0.027021696590640985	0.08818658590186113
chrX	3480000	3490000	0.03449961824017436	-0.03714042969789933
chrX	3490000	3500000	0.03436024114792155	-0.31520535429434143
chrX	3500000	3510000	0.027677113913790404	-0.5353209597154845
chrX	3510000	3520000	0.023912910255435446	-0.24339607000255928
chrX	3520000	3530000	0.031777992403568246	-0.40158225348524107
chrX	3530000	3540000	0.026907437674534303	-0.602784436642215
chrX	3540000	3550000	0.03029573734682678	-0.47592147471898727
chrX	3550000	3560000	0.03983451763961435	-0.24353726189649508
chrX	3560000	3570000	0.02861333890827184	-0.5538132909987594
chrX	3570000	3580000	0.02663317916532287	-0.5978557619464299
chrX	3580000	3590000	0.025331932774235632	-1.0115371132270312
chrX	3590000	3600000	0.03505219093006537	-0.5477488100723605
chrX	3600000	3610000	0.03928779238174776	-1.0340953860730027
chrX	3610000	3620000	0.027101026886552634	-0.7102912050072349
chrX	3620000	3630000	0.037031211240111675	-0.8031006054291784
chrX	3630000	3640000	0.029246877814222298	-0.6211007014837857
chrX	3640000	3650000	0.03000858572425716	-0.8208388705512819
chrX	3650000	3660000	0.03102724443569388	-0.6065844143541911
chrX	3660000	3670000	0.027703167674411274	-0.6370953127192012
chrX	3670000	3680000	0.031994164129293644	-0.8880692469161734
chrX	3680000	3690000	0.03144188635466309	-0.6743433624216648
chrX	3690000	3700000	0.02372240731542962	-0.7065552917617685
chrX	3700000	3710000	0.028733270281243253	-0.9200893207991061
chrX	3710000	3720000	0.026858963722964084	-1.0052074633372068
chrX	3720000	3730000	0.029006445090454098	-0.6188653726744159
chrX	3730000	3740000	0.024965295747418605	-0.704387396578774
chrX	3740000	3750000	0.03208851902448499	-1.0701591987133523
chrX	3750000	3760000	0.027721599091126793	-1.0170038933365002
chrX	3760000	3770000	0.036693880224676276	-0.7891269465109474
chrX	3770000	3780000	0.027940451216397717	-0.2943336890309457
