chrom	start	end	weight	E1	E2	E3
chrX	0	100000				
chrX	100000	200000				
chrX	200000	300000				
chrX	300000	400000				
chrX	400000	500000				
chrX	500000	600000				
chrX	600000	700000				
chrX	700000	800000				
chrX	800000	900000				
chrX	900000	1000000				
chrX	1000000	1100000				
chrX	1100000	1200000				
chrX	1200000	1300000				
chrX	1300000	1400000				
chrX	1400000	1500000				
chrX	1500000	1600000				
chrX	1600000	1700000				
chrX	1700000	1800000				
chrX	1800000	1900000				
chrX	1900000	2000000				
chrX	2000000	2100000				
chrX	2100000	2200000				
chrX	2200000	2300000				
chrX	2300000	2400000				
chrX	2400000	2500000	0.008177570903460968	0.9223136922389165	-1.710812319181744	-1.2821275268743828
chrX	2500000	2600000	0.0069373697821976865	0.9325277626195916	-1.3414787228137397	-1.38405834940864
chrX	2600000	2700000	0.006567245062383058	0.7562298384674487	-1.0516933571386373	-1.226008598273048
chrX	2700000	2800000	0.007438980017751041	0.816144097581214	-0.9389621411435404	-1.0454528740579532
chrX	2800000	2900000	0.007524165337284173	1.0827570217807378	-1.2736082314148782	-1.214490847061968
chrX	2900000	3000000	0.00843263230275187	0.8961909317286566	-1.0031165377419093	-1.0723291517883973
chrX	3000000	3100000	0.00747356880004201	0.9024059592111873	-1.2142758709957493	-1.1649747183775205
chrX	3100000	3200000	0.007383748221790588	0.8991758023409381	-0.9310775950342052	-1.0570187247061125
chrX	3200000	3300000	0.007924489801194532	0.7296164501183121	-0.9804904555076146	-1.1928944505721473
chrX	3300000	3400000	0.006472440247658617	0.5522569251552543	-1.2505669829651043	-1.5437012345794265
chrX	3400000	3500000	0.006493512451379467	0.04589057596122044	-1.0421541046943092	-1.5331855599056368
chrX	3500000	3600000	0.007225149235993822	-1.1966292441402402	-0.6589901379150412	-0.9316582907338742
chrX	3600000	3700000	0.008386454147815288	-1.3614350421748613	-0.7768324978653183	-0.8009191657121985
chrX	3700000	3800000	0.008482236508864073	-1.2430198029364277	-0.579195829501008	-0.6903567985198082
chrX	3800000	3900000	0.008799977655698576	-1.2767698023991785	-0.5232178521012774	-0.5790589100626562
chrX	3900000	4000000	0.008906389629861667	-1.1999875799954178	-0.498534042060182	-0.47920365624949346
chrX	4000000	4100000	0.007643106828335583	-1.0951022459931508	-0.30573589541728735	-0.38138033131113186
chrX	4100000	4200000	0.008955822337154187	-1.0399071108503057	-0.19404261972172546	-0.30867733791864915
chrX	4200000	4300000	0.008466144425916772	-1.0553962721507626	-0.2890608456708518	-0.4076921765450798
chrX	4300000	4400000	0.009280212762399806	-0.9663604248573208	-0.320597074085769	-0.34859269855906333
chrX	4400000	4500000	0.008472849134178319	-0.9619813822960188	-0.14172773342026232	-0.29298409111107343
chrX	4500000	4600000	0.008534970879610027	-0.9980758239035589	-0.12440838800555298	-0.26145213776204096
chrX	4600000	4700000	0.008284715476615273	-0.8122802739921853	-0.06428586319176352	-0.27322484149795323
chrX	4700000	4800000	0.008106211276913229	-0.8770105441182946	-0.07806483326945231	-0.3066125935197469
chrX	4800000	4900000	0.008780437882460041	-0.7881035537440592	-0.0767031819062567	-0.41228645130029123
chrX	4900000	5000000	0.008717321096733396	-0.9185784059978334	-0.08300970923097882	-0.2865184194285117
chrX	5000000	5100000	0.008107398394843719	-0.8900575722068944	0.04672557022023093	-0.1903651542715294
chrX	5100000	5200000	0.008141638288427495	-0.8604714361610006	0.0940613235418644	-0.23642424246884325
chrX	5200000	5300000	0.007886157642821849	-0.8156839391399114	-0.03840833264736387	-0.3005550894937802
chrX	5300000	5400000	0.008782882848185706	-0.847324105322233	-0.01686632110419122	-0.32162098183063365
chrX	5400000	5500000	0.008330334122479605	-0.821452684352109	0.16474135443916121	-0.32520606532214263
chrX	5500000	5600000	0.007158492401951375	-0.7248858166820815	0.00978330107389499	-0.3227634320231814
chrX	5600000	5700000	0.0069268863070037975	-0.7293998523815088	0.05764694994913687	-0.32706711383567166
chrX	5700000	5800000	0.007273590331585521	-0.7289088217987235	0.09716635132109452	-0.4104090311295351
chrX	5800000	5900000	0.007966565102122606	-0.7696252777460653	0.16316454003382017	-0.2577030874290007
chrX	5900000	6000000	0.007380199729482915	-0.7967587605611876	0.27532304724744344	-0.12177687127654793
chrX	6000000	6100000	0.008392957598741266	-0.8199117103495868	0.25855552367159945	-0.14355382393849223
chrX	6100000	6200000	0.007956475138810763	-0.7840211189618612	0.28745362170130023	-0.1003707093257156
chrX	6200000	6300000	0.007618448944700401	-0.7398554922594405	0.20539644761151626	-0.062380626410970696
chrX	6300000	6400000	0.00748437415670257	-0.767230216111892	0.1731872926969241	-0.17988892159208977
chrX	6400000	6500000	0.006780033136431222	-0.6366216443926499	0.031739222364213664	-0.37217305258931155
chrX	6500000	6600000	0.00639975977603789	-0.2512297774662715	-0.22446066193675368	-0.7464242353827208
chrX	6600000	6700000	0.006335225707216841	-0.1869785390014433	-0.10703744331264034	-0.793375413307749
chrX	6700000	6800000	0.006629690354893756	-0.3263827013661302	-0.15548193364147322	-0.7509892565203173
chrX	6800000	6900000	0.006336381810783284	-0.5067085631351205	-0.030708093288543986	-0.5667184279694591
chrX	6900000	7000000	0.007918605428334217	-0.7595154590050821	0.1921179028356835	-0.13831874584631015
chrX	7000000	7100000	0.008243329509114721	-0.8350944412634402	0.2711095772242805	-0.11973711731201891
chrX	7100000	7200000	0.007831682629135264	-0.8422298570457002	0.33785257470494695	-0.183970247349097
chrX	7200000	7300000	0.007075358472063151	-0.8037315963824796	0.16539020077411737	-0.349845185172557
chrX	7300000	7400000	0.009782624464774363	-0.8304154247000005	0.06873476154329017	-0.5055173663922935
chrX	7400000	7500000	0.0064194980542712715	-0.6909462052577745	0.24152800337642905	-0.3852432754930285
chrX	7500000	7600000	0.00758895729826948	-0.5419821526916159	-0.043272155707451104	-0.5761659424205652
chrX	7600000	7700000	0.008245925127867728	-0.647013719357501	-0.2113406063557907	-0.7583033549701913
chrX	7700000	7800000	0.008760698236579998	-0.8489590331240422	-0.18373315771508056	-0.612451307350021
chrX	7800000	7900000	0.007522283557524981	-0.929800439849261	-0.060939724352874355	-0.468297388357567
chrX	7900000	8000000	0.008340404099239623	-0.8615052595375332	-0.19984347936341468	-0.4625954939610537
chrX	8000000	8100000	0.008353689722340707	-1.067776474813358	-0.12607490610753497	-0.4416601234097541
chrX	8100000	8200000	0.007704229863549064	-1.089288883256526	-0.009163485739141095	-0.44204894497015584
chrX	8200000	8300000	0.007462959018456235	-0.6701755981208993	0.06721289875201915	-0.5619263687805516
chrX	8300000	8400000	0.006255731924225439	0.13082678692587207	0.11866873045585061	-0.6572044850019256
chrX	8400000	8500000	0.006187148521022198	0.18115721798154968	-0.044834087215809726	-0.6009206713861897
chrX	8500000	8600000	0.006928907487844669	0.14089268610858488	-0.021621152446529446	-0.6095491495883023
chrX	8600000	8700000	0.006545903539873237	0.17264073161607787	-0.03538380996021351	-0.6181835710147942
chrX	8700000	8800000	0.006369985589332479	0.22421408685810584	-0.03659272513384491	-0.6181788939329401
chrX	8800000	8900000	0.005513967370147943	0.31116708318543496	-0.007253899669696406	-0.5595831670455076
chrX	8900000	9000000	0.006825476562420833	0.32373672169055717	0.046969411150853686	-0.6926788100551594
