chrom	start	end	weight	E1
chrX	0	50000		
chrX	50000	100000		
chrX	100000	150000		
chrX	150000	200000		
chrX	200000	250000		
chrX	250000	300000		
chrX	300000	350000		
chrX	350000	400000		
chrX	400000	450000		
chrX	450000	500000		
chrX	500000	550000		
chrX	550000	600000		
chrX	600000	650000		
chrX	650000	700000		
chrX	700000	750000		
chrX	750000	800000		
chrX	800000	850000		
chrX	850000	900000		
chrX	900000	950000		
chrX	950000	1000000		
chrX	1000000	1050000		
chrX	1050000	1100000		
chrX	1100000	1150000		
chrX	1150000	1200000		
chrX	1200000	1250000		
chrX	1250000	1300000		
chrX	1300000	1350000		
chrX	1350000	1400000		
chrX	1400000	1450000		
chrX	1450000	1500000		
chrX	1500000	1550000		
chrX	1550000	1600000		
chrX	1600000	1650000		
chrX	1650000	1700000		
chrX	1700000	1750000		
chrX	1750000	1800000		
chrX	1800000	1850000		
chrX	1850000	1900000		
chrX	1900000	1950000		
chrX	1950000	2000000		
chrX	2000000	2050000		
chrX	2050000	2100000		
chrX	2100000	2150000		
chrX	2150000	2200000		
chrX	2200000	2250000		
chrX	2250000	2300000		
chrX	2300000	2350000		
chrX	2350000	2400000		
chrX	2400000	2450000	0.014463312775111948	0.902385224494553
chrX	2450000	2500000	0.014873566685218272	0.7119960478643647
chrX	2500000	2550000	0.013753211590610355	0.6774743525657982
chrX	2550000	2600000	0.012634371338876724	0.42337355015192846
chrX	2600000	2650000	0.011983506327767074	0.40871409061500036
chrX	2650000	2700000	0.011786613473496618	0.48672812762569306
chrX	2700000	2750000	0.01415551083286013	0.18563549983639985
chrX	2750000	2800000	0.014414236500333062	0.08909640483221345
chrX	2800000	2850000	0.013404471532326802	0.2806515709779012
chrX	2850000	2900000	0.014550326501486585	0.4321299286247223
chrX	2900000	2950000	0.01681148078028401	0.3247863875658197
chrX	2950000	3000000	0.014562457060833938	0.17685046856355566
chrX	3000000	3050000	0.01207262345470934	0.34701623596906445
chrX	3050000	3100000	0.015901073987168113	0.188825116828369
chrX	3100000	3150000	0.01501549249595727	0.4295246277254034
chrX	3150000	3200000	0.013473556786845078	0.3499119034458602
chrX	3200000	3250000	0.01604395314250145	0.31311416869420866
chrX	3250000	3300000	0.016538994647952977	0.37656977714458506
chrX	3300000	3350000	0.012859806868499078	0.43895462943347063
chrX	3350000	3400000	0.013178030612905439	0.18804826838108887
chrX	3400000	3450000	0.012493581384986739	0.3060567331111419
chrX	3450000	3500000	0.013981088521382423	0.02078022028902398
chrX	3500000	3550000	0.011530693391277087	-0.1225062359657803
chrX	3550000	3600000	0.011765538947822722	-0.23005546958348952
chrX	3600000	3650000	0.011932098073775047	-0.38190365499415707
chrX	3650000	3700000	0.010897783074574636	-0.2057448663042376
chrX	3700000	3750000	0.010757612882367906	-0.38031366781488196
chrX	3750000	3800000	0.01114094866527256	-0.28218097341889237
chrX	3800000	3850000	0.011078369456806245	-0.30138420775488717
chrX	3850000	3900000	0.011088165144411579	-0.19864153270305815
chrX	3900000	3950000	0.011457326166444484	-0.13980682596281407
chrX	3950000	4000000	0.011015710412629026	-0.36665182299530963
chrX	4000000	4050000	0.010085326226928561	-0.3824108378182126
chrX	4050000	4100000	0.01000961915167588	-0.27326835435900804
chrX	4100000	4150000	0.01134143426597639	-0.3615980147271581
chrX	4150000	4200000	0.01150038044128178	-0.22115906835943402
chrX	4200000	4250000	0.010332526831375869	-0.21548450387738724
chrX	4250000	4300000	0.011988051870225518	-0.2665388202013611
chrX	4300000	4350000	0.011933547836446103	-0.11925358400636565
chrX	4350000	4400000	0.011675635179251184	-0.3667817779886564
chrX	4400000	4450000	0.011129764519414307	-0.332882263370237
chrX	4450000	4500000	0.010320633014963868	-0.17644853757891837
chrX	4500000	4550000	0.01003699227433802	-0.460171338050432
chrX	4550000	4600000	0.010781943026667806	-0.44873246084213664
chrX	4600000	4650000	0.010279607086508867	-0.39762852583721453
chrX	4650000	4700000	0.010693515935370093	-0.2589031117729778
chrX	4700000	4750000	0.010427388664272518	-0.273496974160538
chrX	4750000	4800000	0.010591462987703887	-0.6302202528304576
chrX	4800000	4850000	0.011487588998007324	-0.5697756511574912
chrX	4850000	4900000	0.01122771131675925	-0.3245063574757634
chrX	4900000	4950000	0.010551055251794485	-0.309147695912196
chrX	4950000	5000000	0.011916919094844722	-0.42051812530343496
chrX	5000000	5050000	0.010743136951164207	-0.17784751822100053
chrX	5050000	5100000	0.010806243913925111	-0.27574744357178244
chrX	5100000	5150000	0.011197625108283383	-0.4163838683059894
chrX	5150000	5200000	0.010081546606054554	-0.31553645410874476
chrX	5200000	5250000	0.009948392354223862	-0.26533530111862036
chrX	5250000	5300000	0.011757330686930393	-0.35377900391883554
chrX	5300000	5350000	0.01105800083714509	-0.33595644273027314
chrX	5350000	5400000	0.011935625852335919	-0.21449746525986793
chrX	5400000	5450000	0.012786123226761145	-0.32619724479068696
chrX	5450000	5500000	0.010573776106262962	-0.36398762192443274
chrX	5500000	5550000	0.01087392496286653	-0.2537466425118206
chrX	5550000	5600000	0.010165791410525933	-0.2480717584100681
chrX	5600000	5650000	0.009611333415390576	-0.26311222796305295
chrX	5650000	5700000	0.010966931065105937	-0.08972641851429612
chrX	5700000	5750000	0.01184822539173227	-0.16851912452168963
chrX	5750000	5800000	0.010473688583165032	-0.12464416677627538
