chrom	start	end	weight	E1
chrX	0	50000		
chrX	50000	100000		
chrX	100000	150000		
chrX	150000	200000		
chrX	200000	250000		
chrX	250000	300000		
chrX	300000	350000		
chrX	350000	400000		
chrX	400000	450000		
chrX	450000	500000		
chrX	500000	550000		
chrX	550000	600000		
chrX	600000	650000		
chrX	650000	700000		
chrX	700000	750000		
chrX	750000	800000		
chrX	800000	850000		
chrX	850000	900000		
chrX	900000	950000		
chrX	950000	1000000		
chrX	1000000	1050000		
chrX	1050000	1100000		
chrX	1100000	1150000		
chrX	1150000	1200000		
chrX	1200000	1250000		
chrX	1250000	1300000		
chrX	1300000	1350000		
chrX	1350000	1400000		
chrX	1400000	1450000		
chrX	1450000	1500000		
chrX	1500000	1550000		
chrX	1550000	1600000		
chrX	1600000	1650000		
chrX	1650000	1700000		
chrX	1700000	1750000		
chrX	1750000	1800000		
chrX	1800000	1850000		
chrX	1850000	1900000		
chrX	1900000	1950000		
chrX	1950000	2000000		
chrX	2000000	2050000		
chrX	2050000	2100000		
chrX	2100000	2150000		
chrX	2150000	2200000		
chrX	2200000	2250000		
chrX	2250000	2300000		
chrX	2300000	2350000		
chrX	2350000	2400000		
chrX	2400000	2450000	0.015436656728815919	0.23018883935101
chrX	2450000	2500000	0.014230622451550077	0.4501971191805328
chrX	2500000	2550000	0.012996506763321624	0.5814069778453413
chrX	2550000	2600000	0.013155204310858499	0.13072075329718297
chrX	2600000	2650000	0.01272426858933372	-0.3020997212491109
chrX	2650000	2700000	0.013192994915773868	-0.5536861142232649
chrX	2700000	2750000	0.015131235672148897	-0.7142635281348388
chrX	2750000	2800000	0.01596498359121554	-0.7609391607896736
chrX	2800000	2850000	0.015202307016260571	-0.9472347203913911
chrX	2850000	2900000	0.016937648539262253	-0.8770848134806031
chrX	2900000	2950000	0.019443284840977383	-0.678286082969224
chrX	2950000	3000000	0.015756514988782725	-0.7009060670917755
chrX	3000000	3050000	0.013391560555610055	-0.8452319367960963
chrX	3050000	3100000	0.018350967715733385	-0.7778225613091713
chrX	3100000	3150000	0.016688430088456715	-0.6412852235622885
chrX	3150000	3200000	0.015128293646190264	-0.481296637770489
chrX	3200000	3250000	0.016544772545970962	-0.2817158580512748
chrX	3250000	3300000	0.015526988523204822	0.03533077129739637
chrX	3300000	3350000	0.012279786509518723	0.2581482985531126
chrX	3350000	3400000	0.013890760921452283	0.1581456774689524
chrX	3400000	3450000	0.012913187985163766	0.4085349958216532
chrX	3450000	3500000	0.014772654629367119	0.0031793914183268135
chrX	3500000	3550000	0.012756582036984597	-0.4433216969182089
chrX	3550000	3600000	0.014072584744295302	-0.5830487209771918
chrX	3600000	3650000	0.014857929343101366	-0.7746388257260578
chrX	3650000	3700000	0.013416644077495973	-0.6919760154617992
chrX	3700000	3750000	0.013197771747467935	-0.8485881528377016
chrX	3750000	3800000	0.013329288839074697	-0.7114778959519669
chrX	3800000	3850000	0.013388242164737474	-0.7209985463502256
chrX	3850000	3900000	0.014415826833304675	-0.7748489777194957
chrX	3900000	3950000	0.014249511840408523	-0.7063198513382382
chrX	3950000	4000000	0.014506084318680768	-0.775286255754135
chrX	4000000	4050000	0.01243550213665704	-0.7281439062102583
chrX	4050000	4100000	0.01264161589400321	-0.4496644306468353
chrX	4100000	4150000	0.01327246338069984	-0.037612062400354876
chrX	4150000	4200000	0.014501042255546692	-0.11301648799418886
chrX	4200000	4250000	0.01246024903170799	-0.0832358224125712
chrX	4250000	4300000	0.014149322897630271	0.042765864714497025
chrX	4300000	4350000	0.01467671261973208	0.2522907350156358
chrX	4350000	4400000	0.013971748455058207	0.1372248433105613
chrX	4400000	4450000	0.013511886607476861	0.03565306390795197
chrX	4450000	4500000	0.012753599786793138	0.11687035219695868
chrX	4500000	4550000	0.01275215549669526	-0.06178040388922779
chrX	4550000	4600000	0.01432759111714611	-0.07132570554885007
chrX	4600000	4650000	0.0131113484539678	0.04466846454953185
chrX	4650000	4700000	0.01277448909586586	-0.09278997122645427
chrX	4700000	4750000	0.01314428285280077	-0.30963955886082506
chrX	4750000	4800000	0.013943000055424875	-0.33394357436034505
chrX	4800000	4850000	0.014983239444033932	-0.6038033682170121
chrX	4850000	4900000	0.014412759228805565	-0.512333943895025
chrX	4900000	4950000	0.01346274286060428	-0.5026630174556571
chrX	4950000	5000000	0.015230680143416586	-0.4777861204911874
chrX	5000000	5050000	0.013618484791754723	-0.4378533488992057
chrX	5050000	5100000	0.013762408180850718	-0.5521334802042686
chrX	5100000	5150000	0.014243819481088361	-0.6501649098658979
chrX	5150000	5200000	0.013364919818463291	-0.5514882459548353
chrX	5200000	5250000	0.012206178346135367	-0.5265239096268619
chrX	5250000	5300000	0.015277543768365523	-0.6404340419413254
chrX	5300000	5350000	0.014716659454056893	-0.46801680580234206
chrX	5350000	5400000	0.015219599478076109	-0.47150167345815236
chrX	5400000	5450000	0.016280719644938792	-0.3595775463334683
chrX	5450000	5500000	0.012632467785580062	-0.3427005954337356
chrX	5500000	5550000	0.01376415846181825	-0.4161715205928993
chrX	5550000	5600000	0.012484983856054862	-0.6059777243463607
chrX	5600000	5650000	0.011975440051760296	-0.5693841619393378
chrX	5650000	5700000	0.01357339171817118	-0.6644010977916692
chrX	5700000	5750000	0.014171139359660665	-0.6292132403438094
chrX	5750000	5800000	0.013206703777239396	-0.5807100283343031
