chrom	start	end	weight	E1	E2	E3
chrX	0	100000				
chrX	100000	200000				
chrX	200000	300000				
chrX	300000	400000				
chrX	400000	500000				
chrX	500000	600000				
chrX	600000	700000				
chrX	700000	800000				
chrX	800000	900000				
chrX	900000	1000000				
chrX	1000000	1100000				
chrX	1100000	1200000				
chrX	1200000	1300000				
chrX	1300000	1400000				
chrX	1400000	1500000				
chrX	1500000	1600000				
chrX	1600000	1700000				
chrX	1700000	1800000				
chrX	1800000	1900000				
chrX	1900000	2000000				
chrX	2000000	2100000				
chrX	2100000	2200000				
chrX	2200000	2300000				
chrX	2300000	2400000				
chrX	2400000	2500000	0.007258159509364921	0.057490574075427736	-0.2883137224476798	0.5059161159683767
chrX	2500000	2600000	0.0067959393336957325	0.09494266797590974	-0.07178337078219342	0.47649418115008463
chrX	2600000	2700000	0.006638243934067315	-0.08201792707872722	-0.17808585706541202	0.4474733803844867
chrX	2700000	2800000	0.007782438379324831	-0.13420227210901942	-0.2611785293135373	0.43701638479369503
chrX	2800000	2900000	0.007838191598380428	-0.15634903259505617	-0.10479664925166798	0.37063500286550444
chrX	2900000	3000000	0.008309553962964272	-0.016477397338509288	-0.21540884629201956	0.5361258194358899
chrX	3000000	3100000	0.007523296311541054	0.016309046718934312	-0.12316754694076458	0.49095261573443383
chrX	3100000	3200000	0.007550277093330858	-0.07792095054132775	-0.092009154265934	0.3023512186177072
chrX	3200000	3300000	0.008521642897339192	0.07373809103650984	0.06926874158024958	0.3110322806169743
chrX	3300000	3400000	0.006926900879645088	0.15981219916316758	-0.15984676666062264	0.44483707175232506
chrX	3400000	3500000	0.0073987287660201234	0.11148906859985228	-0.06802433548261588	0.40042238491531007
chrX	3500000	3600000	0.0067295162275051185	-0.4428791566446375	-0.2338994322684372	0.5359901940548986
chrX	3600000	3700000	0.007004001919096744	-0.6695642744373571	-0.32007660203222343	0.7012122855097914
chrX	3700000	3800000	0.0066944556031023885	-0.6832381621972292	-0.30171615421774123	0.644952576816676
chrX	3800000	3900000	0.006927216255579642	-0.7811902910877457	-0.3064479032445584	0.7415808080922518
chrX	3900000	4000000	0.0070798953278814105	-0.7939880721375426	-0.2342612959113684	0.6877528082175258
chrX	4000000	4100000	0.006331080066285277	-0.762823913015021	-0.13837435390258893	0.6716020477143972
chrX	4100000	4200000	0.00733029846762397	-0.8510439710816649	-0.06001362418467734	0.8339376280096878
chrX	4200000	4300000	0.00683710862149484	-0.7941185671032469	-0.22082961487947417	0.7560380377298828
chrX	4300000	4400000	0.007304107722742558	-0.8043325956237937	-0.29287695017204807	0.7586146958378406
chrX	4400000	4500000	0.006723084250544535	-0.7516705296303184	-0.1953453574209214	0.6497313478376616
chrX	4500000	4600000	0.0065527307470978876	-0.8585040365749292	-0.1796828360784788	0.6654598755502671
chrX	4600000	4700000	0.006570145591993953	-0.7912322514774021	-0.08024539112032134	0.6212057612034148
chrX	4700000	4800000	0.006534798869266433	-0.8525382905110411	-0.028053781165986495	0.7267436589933828
chrX	4800000	4900000	0.007267413628701786	-0.8103309895539335	-0.12588186505036147	0.6599365259842658
chrX	4900000	5000000	0.0069593393546339005	-0.6802613965203602	-0.04144817103201223	0.5661837444811563
chrX	5000000	5100000	0.006765065063207281	-0.6988396484866489	0.011966913728182942	0.6132642985828449
chrX	5100000	5200000	0.006540755938781976	-0.7224908846785445	-0.0005168076063861302	0.5979825966205999
chrX	5200000	5300000	0.006524173823607104	-0.701107910292214	0.001589245299470746	0.6352050407722015
chrX	5300000	5400000	0.007196081962270321	-0.6804041246444736	3.295772844195538e-06	0.6432094633580275
chrX	5400000	5500000	0.007112713380098348	-0.6792935145444361	-0.10258747090464448	0.5850684967166776
chrX	5500000	5600000	0.006410080537534075	-0.5861690094177119	-0.07961287857291029	0.4438125017860152
chrX	5600000	5700000	0.0063250933661206715	-0.5925699397591817	0.024547430100686024	0.47576260797748293
chrX	5700000	5800000	0.006665970634429449	-0.5773117300591344	-0.05504590214419452	0.5590133531639342
chrX	5800000	5900000	0.006825722251151262	-0.6954977023148219	-0.13910261232351562	0.4803824977622155
chrX	5900000	6000000	0.0060312164350203685	-0.6588882085542586	-0.12634773873422286	0.3352887226469901
chrX	6000000	6100000	0.0067571628087117214	-0.6157088988347137	-0.08606313725463625	0.28897843509523335
chrX	6100000	6200000	0.00654411162502152	-0.6523175260869525	-0.11641265680713787	0.24144730553836327
chrX	6200000	6300000	0.006358272277238519	-0.6497496302057525	-0.131980754947132	0.31070528169860645
chrX	6300000	6400000	0.006274187106884442	-0.6086137313882792	-0.05997327790808945	0.36227517619724964
chrX	6400000	6500000	0.006169657174487881	-0.5109174421792999	-0.13920946482832758	0.24626981875154366
chrX	6500000	6600000	0.006307998969654589	-0.31944000969527014	-0.07779026311467538	0.27557573662738594
chrX	6600000	6700000	0.006349886114458612	0.026203829191832295	0.027194427907922404	0.2647193892696798
chrX	6700000	6800000	0.006465437250315923	-0.25727804412600724	-0.06414844861831828	0.2753996400446263
chrX	6800000	6900000	0.006142005946879549	-0.3811766643840834	-0.06906552178161574	0.1772797864857802
chrX	6900000	7000000	0.006760618825801019	-0.5454689431610019	-0.1153956125514604	0.07007000676056961
chrX	7000000	7100000	0.00672772910449026	-0.6249895506189731	-0.03476854505163522	0.15111294745228027
chrX	7100000	7200000	0.006506366750906384	-0.6242906830027497	-0.11578704884972403	0.130284225027515
chrX	7200000	7300000	0.006519180519377087	-0.5903796764451725	-0.05915801500223209	0.05728026383921974
chrX	7300000	7400000	0.008667137689938499	-0.4585575635077767	-0.03891616298035826	0.16404847546384224
chrX	7400000	7500000	0.0061885254075809614	-0.16383259030338315	0.04937412268021488	0.10028718816307278
chrX	7500000	7600000	0.0072927402001762625	-0.19190422604760576	-0.04695288433989269	0.008264979047599319
chrX	7600000	7700000	0.0076480465478283915	-0.33551776510525666	-0.07587973295026973	0.09497428076124131
chrX	7700000	7800000	0.007455787607155999	-0.42262707311632275	0.0761394039172773	0.07460584620285762
chrX	7800000	7900000	0.00646474121517277	-0.5085217170864293	-0.009287247167525527	0.15667875706334292
chrX	7900000	8000000	0.007622085548821266	-0.4542029621248799	-0.05474903555850242	0.21070039299359014
chrX	8000000	8100000	0.007064843831662318	-0.5046687355332153	-0.06370969097485331	0.19297476529595967
chrX	8100000	8200000	0.006675870405427101	-0.38633479076465344	-0.08833535607600088	0.07877210626742946
chrX	8200000	8300000	0.007134824230043931	-0.23060335628409973	-0.0016477001026716303	0.001982982740689885
chrX	8300000	8400000	0.006530607887603429	-0.030428630076251784	0.06885385518136611	0.00015124274461311764
chrX	8400000	8500000	0.00614580087414642	0.023260724051793837	0.10074877174918334	-0.021478399202144578
chrX	8500000	8600000	0.006681407078090908	-0.021565824276216485	0.18476245024371962	0.05975419838277328
chrX	8600000	8700000	0.005984246321742603	0.04866523659186389	0.1779460411377133	0.019864161956698604
chrX	8700000	8800000	0.006079793798970091	0.05821160162755217	0.07365716414403314	0.027554868229250927
chrX	8800000	8900000	0.005966941914121628	0.1620563215234124	0.07365080897716135	0.026575285374827024
chrX	8900000	9000000	0.007192136549572232	0.20559064116503176	0.15686006246986772	0.002910794526492006
